"TOA5","S4T","CR200X","23116","CR200X.Std.04","CSU_3depths.CR2","51716","Status"
"TIMESTAMP","RECORD","OSversion","OSDate","OSSignature","ProgName","ProgSig","CalOffset","PakBusAddress","RfInstalled","RfNetAddr","RfAddress","RfHopSeq","RfPwrMode","Rf_ForceOn","Rf_Protocol","MaxTXPacket","RfSignalLevel","RfRxPakBusCnt","VarOutOfBounds","SkipScan","TrapCode","WatchDogCnt","ResetTables","BattVoltage","SerialNum"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","",""
"2023-05-17 08:59:12",12,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.5,11,12305,1,0,1,"RF1S_LH",0,1,250,70,255,0,0,0,0,0,13.49986,23116
"2023-05-17 09:01:19",14,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.5,11,12305,1,0,1,"RF1S_LH",0,1,250,70,272,0,0,0,0,0,13.48475,23116
"2023-05-24 14:25:42",54,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.375,11,12305,1,0,1,"RF1S_LH",0,1,250,67,480,0,0,0,0,0,13.33281,23116
"2023-05-29 16:53:05",55,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2,11,12305,1,0,1,"RF1S_LH",0,1,250,64,580,0,0,0,0,0,13.29251,23116
"2023-06-01 14:57:54",57,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.5,11,12305,1,0,1,"RF1S_LH",0,1,250,58,623,0,0,0,0,0,13.42934,23116
"2023-06-01 15:23:42",61,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.625,11,12305,1,0,1,"RF1S_LH",0,1,250,70,649,0,0,0,0,0,13.43522,23116
"2023-06-01 15:25:35",64,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.5,11,12305,1,0,1,"RF1S_LH",0,1,250,68,666,0,0,0,0,0,13.43606,23116
"2023-06-01 15:28:28",66,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.375,11,12305,1,0,1,"RF1S_LH",0,1,250,68,693,0,0,0,0,0,13.42347,23116
"2023-06-01 15:31:39",68,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.625,11,12305,1,0,1,"RF1S_LH",0,1,250,70,719,0,0,0,0,0,13.42347,23116
"2023-06-01 15:41:12",70,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,4.125,11,12305,1,0,1,"RF1S_LH",0,1,250,70,745,0,0,0,0,0,13.41339,23116
"2023-06-01 15:43:18",72,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.375,11,12305,1,0,1,"RF1S_LH",0,1,250,68,760,0,0,0,0,0,13.42179,23116
"2023-06-01 15:45:06",74,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.5,11,12305,1,0,1,"RF1S_LH",0,1,250,70,778,0,0,0,0,0,13.41423,23116
"2023-06-01 15:48:30",75,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.5,11,12305,1,0,1,"RF1S_LH",0,1,250,68,802,0,0,0,0,0,13.4092,23116
"2023-06-01 15:50:58",76,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.5,11,12305,1,0,1,"RF1S_LH",0,1,250,70,826,0,0,0,0,0,13.40248,23116
"2023-06-01 15:52:24",78,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.5,11,12305,1,0,1,"RF1S_LH",0,1,250,68,835,0,0,0,0,0,13.4008,23116
"2023-06-01 15:55:28",80,"CR200X.Std.04","150820",53066,"CSU_3depths.CR2",51716,2.5,11,12305,1,0,1,"RF1S_LH",0,1,250,68,863,0,0,0,0,0,13.40416,23116
